V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,variable,generation,rate,popSize,chroms,generationMean,generationSD,ymin
0.0164582,0.0169243,0.0160166,0.0191563,0.0181236,0.0189842,0.0183176,0.0172415,0.0199174,0.0157801,1e-9_10000_1,15,1e-9,10000,1,0.01769198,0.00141895568625506,0.0162730243137449
0.0162042,0.0164991,0.0157252,0.0186564,0.016981,0.0190163,0.0177004,0.0169571,0.0189341,0.0148917,1e-9_10000_1,16,1e-9,10000,1,0.01715655,0.00140442927850901,0.015752120721491
0.016279,0.0160997,0.0154187,0.0184465,0.0164269,0.0186533,0.0177193,0.0163241,0.0183737,0.0141682,1e-9_10000_1,17,1e-9,10000,1,0.01679094,0.00146925578001623,0.0153216842199838
0.0160486,0.015779,0.0147354,0.0187232,0.0161229,0.0177662,0.0174056,0.0160005,0.0185274,0.0138289,1e-9_10000_1,18,1e-9,10000,1,0.01649377,0.00159303521133576,0.0149007347886642
0.0154433,0.0153995,0.013927,0.0180949,0.0154411,0.0171658,0.0170455,0.0155576,0.0183634,0.0134664,1e-9_10000_1,19,1e-9,10000,1,0.01599045,0.00164386311625999,0.01434658688374
0.015462,0.0148067,0.0135982,0.0176758,0.0151614,0.0168252,0.016935,0.0149353,0.01814,0.0132971,1e-9_10000_1,20,1e-9,10000,1,0.01568367,0.00165217014125866,0.0140314998587413
0.0150068,0.0147783,0.0139418,0.0173853,0.0154498,0.0166989,0.0165678,0.0144742,0.0180329,0.0132433,1e-9_10000_1,21,1e-9,10000,1,0.01555791,0.00155825849406744,0.0139996515059326
0.0146316,0.0151598,0.0134401,0.0166666,0.0158204,0.0162708,0.0165758,0.0146824,0.0174891,0.0128279,1e-9_10000_1,22,1e-9,10000,1,0.01535645,0.00148650124509422,0.0138699487549058
0.0145098,0.0152159,0.0135318,0.0162762,0.0155275,0.015656,0.0164279,0.0143361,0.0169937,0.0125272,1e-9_10000_1,23,1e-9,10000,1,0.01510021,0.00138438191137979,0.0137158280886202
0.0143902,0.0151463,0.0134293,0.0157812,0.0157359,0.0153503,0.0159741,0.0142034,0.0171312,0.0121688,1e-9_10000_1,24,1e-9,10000,1,0.01493107,0.00142316261118991,0.0135079073888101
0.013986,0.0152692,0.0132477,0.0157318,0.0156146,0.0150878,0.0158039,0.0138841,0.01721,0.0120223,1e-9_10000_1,25,1e-9,10000,1,0.01478574,0.00150094063114509,0.0132847993688549
0.0139385,0.0151074,0.012827,0.01556,0.0155674,0.0148361,0.0158068,0.0141082,0.016764,0.0116916,1e-9_10000_1,26,1e-9,10000,1,0.0146207,0.00151244493453481,0.0131082550654652
0.0136431,0.0147986,0.0130569,0.0155427,0.0154885,0.0145108,0.0156748,0.0138888,0.0162608,0.0113847,1e-9_10000_1,27,1e-9,10000,1,0.01442497,0.00147095530414006,0.0129540146958599
0.0134272,0.0149196,0.0127212,0.0156194,0.0150813,0.0144021,0.0154283,0.0134924,0.0160372,0.0114842,1e-9_10000_1,28,1e-9,10000,1,0.01426129,0.00144748254217068,0.0128138074578293
0.0130769,0.0148452,0.0125059,0.0155397,0.0148001,0.0139841,0.0153348,0.0134425,0.0159624,0.011223,1e-9_10000_1,29,1e-9,10000,1,0.01407146,0.00150606459592911,0.0125653954040709
0.0127992,0.0148665,0.0121717,0.0156495,0.0147081,0.0138923,0.0154094,0.0131413,0.0156746,0.0113105,1e-9_10000_1,30,1e-9,10000,1,0.01396231,0.00154619759514178,0.0124161124048582
0.0127708,0.0147662,0.0121179,0.0155645,0.0143978,0.013574,0.0154965,0.0127995,0.015202,0.0109511,1e-9_10000_1,31,1e-9,10000,1,0.01376403,0.00157381934163712,0.0121902106583629
0.0125073,0.0142838,0.0120002,0.0149441,0.0141226,0.0135174,0.0154559,0.0128905,0.0151113,0.0108243,1e-9_10000_1,32,1e-9,10000,1,0.01356574,0.00149933429168489,0.0120664057083151
0.0123798,0.0138622,0.011863,0.0147791,0.0139138,0.0136097,0.0153185,0.0127323,0.0149057,0.0107314,1e-9_10000_1,33,1e-9,10000,1,0.01340955,0.00146593918264784,0.0119436108173522
0.0126309,0.0138473,0.011671,0.0145719,0.0137746,0.0131839,0.0149372,0.0123707,0.0149671,0.0104674,1e-9_10000_1,34,1e-9,10000,1,0.0132422,0.00147462937641218,0.0117675706235878
0.0127128,0.0138286,0.0118337,0.0141421,0.013683,0.0132931,0.0148955,0.0122981,0.0149378,0.0103713,1e-9_10000_1,35,1e-9,10000,1,0.0131996,0.00142744609939103,0.011772153900609
0.0127754,0.0134898,0.011644,0.0141117,0.0137446,0.0131947,0.014798,0.0121816,0.0145873,0.0102088,1e-9_10000_1,36,1e-9,10000,1,0.01307359,0.00141876494603973,0.0116548250539603
0.012416,0.0132705,0.011603,0.0142898,0.0135,0.0132815,0.0148173,0.0122276,0.0142942,0.0103756,1e-9_10000_1,37,1e-9,10000,1,0.01300755,0.00136706098234294,0.0116404890176571
0.0123572,0.0130254,0.011551,0.0140959,0.0134433,0.0131413,0.0146385,0.0119218,0.0142872,0.0103517,1e-9_10000_1,38,1e-9,10000,1,0.01288133,0.00134609162314045,0.0115352383768596
0.0121047,0.0126821,0.0115685,0.0137898,0.0131977,0.0130619,0.0142533,0.0116644,0.0140471,0.0101776,1e-9_10000_1,39,1e-9,10000,1,0.01265471,0.00128422965534466,0.0113704803446553
0.0120387,0.0127805,0.0111073,0.0137411,0.0131771,0.0129358,0.0139474,0.0114769,0.01409,0.00982455,1e-9_10000_1,40,1e-9,10000,1,0.012511935,0.00138428542016169,0.0111276495798383
0.0117761,0.0127827,0.0111302,0.0136083,0.0130379,0.0127373,0.013814,0.0114477,0.0139669,0.00972245,1e-9_10000_1,41,1e-9,10000,1,0.012402355,0.00136053276216219,0.0110418222378378
0.011823,0.0130483,0.0108813,0.0135936,0.0128279,0.0126268,0.0139448,0.0112388,0.0139503,0.0097481,1e-9_10000_1,42,1e-9,10000,1,0.01236829,0.00140947705546734,0.0109588129445327
0.0116852,0.0134122,0.010709,0.0138008,0.0124721,0.0123864,0.013914,0.0109015,0.0136297,0.00965365,1e-9_10000_1,43,1e-9,10000,1,0.012256455,0.00148132222776553,0.0107751327722345
0.0117234,0.0131299,0.010654,0.0138269,0.0124286,0.0126489,0.013661,0.0108847,0.0134182,0.00935085,1e-9_10000_1,44,1e-9,10000,1,0.012172645,0.00148478466236129,0.0106878603376387
0.0116167,0.013196,0.0106901,0.013628,0.0122982,0.0124937,0.013514,0.010611,0.0132154,0.00939295,1e-9_10000_1,45,1e-9,10000,1,0.012065605,0.00144255188746463,0.0106230531125354
0.0116069,0.0131009,0.0108314,0.0136741,0.0121356,0.0126188,0.0134577,0.0105211,0.0131769,0.00953135,1e-9_10000_1,46,1e-9,10000,1,0.012065475,0.00140176623373078,0.0106637087662692
0.0118348,0.0128823,0.0110235,0.0135343,0.012204,0.0126719,0.0136961,0.010357,0.0130707,0.0095078,1e-9_10000_1,47,1e-9,10000,1,0.01207824,0.00139359197136991,0.0106846480286301
0.0118117,0.0128262,0.0109183,0.0131904,0.0120916,0.0126572,0.0138951,0.0105252,0.0129184,0.009544,1e-9_10000_1,48,1e-9,10000,1,0.01203781,0.00134878671524531,0.0106890232847547
0.0117741,0.013037,0.0109044,0.0131608,0.0118229,0.0125474,0.0135587,0.0103514,0.0126356,0.0095597,1e-9_10000_1,49,1e-9,10000,1,0.0119352,0.00131105113384473,0.0106241488661553
0.0116804,0.0126991,0.0110681,0.0130813,0.011859,0.0125588,0.0136393,0.0102559,0.0124128,0.0095073,1e-9_10000_1,50,1e-9,10000,1,0.0118762,0.0012875710439946,0.0105886289560054
0.0117735,0.0129733,0.0109637,0.0130029,0.0120308,0.0123097,0.0136838,0.0102016,0.0123603,0.00948235,1e-9_10000_1,51,1e-9,10000,1,0.011878195,0.0013150683126426,0.0105631266873574
0.0115686,0.0127523,0.0108775,0.0131684,0.0120808,0.0122481,0.0134226,0.0102714,0.0120847,0.0092246,1e-9_10000_1,52,1e-9,10000,1,0.0117699,0.00131815174392025,0.0104517482560797
0.0116279,0.0127309,0.010758,0.0130833,0.0117868,0.0121352,0.0134478,0.0101506,0.0117937,0.0091903,1e-9_10000_1,53,1e-9,10000,1,0.01167045,0.00132580610049551,0.0103446438995045
0.0113585,0.012618,0.0107825,0.0129433,0.0117696,0.0121426,0.0134136,0.0103354,0.0120126,0.00906445,1e-9_10000_1,54,1e-9,10000,1,0.011644055,0.00130634301103203,0.010337711988968
0.0112566,0.0124243,0.0106158,0.0132,0.0115858,0.0120414,0.0133623,0.0103758,0.0119884,0.00912875,1e-9_10000_1,55,1e-9,10000,1,0.011597915,0.00130738644589757,0.0102905285541024
0.011149,0.0121696,0.0107743,0.0131743,0.0113869,0.0122558,0.0132625,0.0104951,0.0119552,0.00894505,1e-9_10000_1,56,1e-9,10000,1,0.011556775,0.00130403153447939,0.0102527434655206
0.0112007,0.0122592,0.0106754,0.0130834,0.0115643,0.0120855,0.0133063,0.0103915,0.0119728,0.00883295,1e-9_10000_1,57,1e-9,10000,1,0.011537205,0.00133393219685468,0.0102032728031453
0.0111172,0.0122982,0.0104349,0.0129629,0.0113981,0.0120661,0.0130534,0.0105638,0.0118234,0.0086365,1e-9_10000_1,58,1e-9,10000,1,0.01143545,0.00133087695002623,0.0101045730499738
0.0110433,0.012274,0.0103634,0.0131822,0.0111508,0.011877,0.0129364,0.0105721,0.0117129,0.0086863,1e-9_10000_1,59,1e-9,10000,1,0.01137984,0.00133064187284851,0.0100491981271515
0.010913,0.0121624,0.0103637,0.0134503,0.0110954,0.0117919,0.0127452,0.0107309,0.011695,0.00864045,1e-9_10000_1,60,1e-9,10000,1,0.011358825,0.00134515106777599,0.010013673932224
0.0109959,0.0122349,0.0102216,0.0135093,0.0111061,0.0114942,0.0126398,0.010659,0.011544,0.00857785,1e-9_10000_1,61,1e-9,10000,1,0.011298265,0.00136468678865844,0.00993357821134156
0.0109392,0.0122462,0.0100509,0.0135871,0.0111693,0.0113686,0.012718,0.0104844,0.0116033,0.00865105,1e-9_10000_1,62,1e-9,10000,1,0.011281805,0.00139920138024239,0.00988260361975761
0.010873,0.0120868,0.0100218,0.0135787,0.0110993,0.0115607,0.0126675,0.0102413,0.011313,0.00880345,1e-9_10000_1,63,1e-9,10000,1,0.011224555,0.00137043425851686,0.00985412074148314
0.0105022,0.01209,0.01003,0.0134983,0.0110871,0.0115611,0.0127636,0.010342,0.0111998,0.0089184,1e-9_10000_1,64,1e-9,10000,1,0.01119925,0.00135236210161661,0.00984688789838339
0.0103597,0.0119931,0.00997185,0.013436,0.0112467,0.0114227,0.01267,0.0105513,0.0111433,0.0089202,1e-9_10000_1,65,1e-9,10000,1,0.011171485,0.00131947884788949,0.00985200615211051
0.0103581,0.011858,0.00989725,0.0135094,0.0112071,0.0115283,0.0125891,0.0103,0.0111485,0.00888135,1e-9_10000_1,66,1e-9,10000,1,0.01112771,0.00134768143589895,0.00978002856410105
0.0103625,0.0117996,0.0098355,0.0135124,0.0111537,0.0114281,0.012446,0.0102831,0.0109812,0.0087704,1e-9_10000_1,67,1e-9,10000,1,0.01105725,0.001352546130041,0.009704703869959
0.0101865,0.0117549,0.0098306,0.0133035,0.011203,0.0111758,0.0125131,0.0101652,0.0110858,0.00860395,1e-9_10000_1,68,1e-9,10000,1,0.010982235,0.00136255493060525,0.00961968006939475
0.00992405,0.0115029,0.0098394,0.0132072,0.0110345,0.0111401,0.0125031,0.010253,0.0109066,0.0084821,1e-9_10000_1,69,1e-9,10000,1,0.010879295,0.00136097533989619,0.00951831966010381
0.00982645,0.011372,0.00971305,0.0128506,0.0109146,0.0113756,0.0122675,0.0102767,0.0109383,0.0083429,1e-9_10000_1,70,1e-9,10000,1,0.01078777,0.00131183601177044,0.00947593398822956
0.0097596,0.0112813,0.0097777,0.0127546,0.011174,0.011321,0.0121857,0.0102539,0.0107681,0.0083246,1e-9_10000_1,71,1e-9,10000,1,0.01076005,0.00128763390867815,0.00947241609132185
0.00979245,0.0113017,0.0098446,0.0126211,0.0110729,0.0111748,0.0122285,0.0101256,0.0106777,0.00830505,1e-9_10000_1,72,1e-9,10000,1,0.01071444,0.00126372285019743,0.00945071714980257
0.0096904,0.0114193,0.00973265,0.0126191,0.0111173,0.0111055,0.012175,0.0102144,0.0106019,0.0083488,1e-9_10000_1,73,1e-9,10000,1,0.010702435,0.00126680276199792,0.00943563223800208
0.00969605,0.011332,0.0095071,0.0126473,0.0109658,0.0109891,0.0120012,0.0100417,0.0103446,0.0083871,1e-9_10000_1,74,1e-9,10000,1,0.010591195,0.00125876775601512,0.00933242724398488
0.00955405,0.0112909,0.00946285,0.012397,0.0110402,0.0109184,0.0119905,0.0099504,0.0103301,0.00836935,1e-9_10000_1,75,1e-9,10000,1,0.010530375,0.00123578438299325,0.00929459061700675
0.0094751,0.011134,0.0095401,0.0125638,0.0108933,0.0109339,0.0117628,0.00997975,0.0103494,0.00829655,1e-9_10000_1,76,1e-9,10000,1,0.01049287,0.00123462528530365,0.00925824471469635
0.00962845,0.0110532,0.0095907,0.0123262,0.010872,0.0109396,0.0116816,0.00982555,0.0103237,0.0082271,1e-9_10000_1,77,1e-9,10000,1,0.01044681,0.00118223049237918,0.00926457950762082
0.0095629,0.011051,0.00963405,0.0120637,0.0108331,0.0108778,0.0117004,0.0097642,0.0102051,0.00841075,1e-9_10000_1,78,1e-9,10000,1,0.0104103,0.00110475263319693,0.00930554736680307
0.0095775,0.0110222,0.00963185,0.0119578,0.0106038,0.0107205,0.0116923,0.009668,0.0101352,0.00843935,1e-9_10000_1,79,1e-9,10000,1,0.01034485,0.00107053489070755,0.00927431510929245
0.0095235,0.0111124,0.009576,0.0120021,0.0105556,0.0107437,0.0116729,0.00960145,0.0100115,0.00857045,1e-9_10000_1,80,1e-9,10000,1,0.01033696,0.00107394439225998,0.00926301560774002
0.00939145,0.0111512,0.00961915,0.0120066,0.01038,0.0106812,0.0117807,0.00970495,0.0099095,0.0086084,1e-9_10000_1,81,1e-9,10000,1,0.010323315,0.00108693658075498,0.00923637841924502
0.0093599,0.0110168,0.00981525,0.0119518,0.0104116,0.0107007,0.0116602,0.009726,0.0099185,0.0087002,1e-9_10000_1,82,1e-9,10000,1,0.010326095,0.00102261885710986,0.00930347614289015
0.00936335,0.0109713,0.0096082,0.0117005,0.0102019,0.010657,0.0115206,0.0096312,0.0099037,0.00871165,1e-9_10000_1,83,1e-9,10000,1,0.01022694,0.000970034741015897,0.0092569052589841
0.00939135,0.0110355,0.00953295,0.0116501,0.0102179,0.0107653,0.0115238,0.0095481,0.0098291,0.0088432,1e-9_10000_1,84,1e-9,10000,1,0.01023373,0.000964026351414847,0.00926970364858515
0.00933195,0.0108465,0.0094517,0.0116405,0.0101122,0.0107567,0.0115641,0.00942355,0.00972895,0.0088219,1e-9_10000_1,85,1e-9,10000,1,0.010167805,0.000983102564291573,0.00918470243570843
0.0090863,0.0108076,0.0095283,0.0116911,0.0100833,0.010573,0.0113924,0.00954125,0.0096329,0.0087523,1e-9_10000_1,86,1e-9,10000,1,0.010108845,0.000979054426035085,0.00912979057396492
0.0090593,0.0108967,0.00944585,0.0116716,0.0101125,0.0103833,0.0113726,0.0097014,0.00976735,0.0086686,1e-9_10000_1,87,1e-9,10000,1,0.01010792,0.000979419824919041,0.00912850017508096
0.0089232,0.0107764,0.00943335,0.0115823,0.0102015,0.0104169,0.0114432,0.0094764,0.0097954,0.00863325,1e-9_10000_1,88,1e-9,10000,1,0.01006819,0.00100121147361029,0.00906697852638971
0.0087055,0.0106706,0.00928675,0.0113677,0.0100503,0.0104078,0.011291,0.0093953,0.0097304,0.0087118,1e-9_10000_1,89,1e-9,10000,1,0.009961715,0.000967437822880049,0.00899427717711995
0.00858195,0.0107758,0.0093754,0.0113637,0.0100643,0.0104481,0.0110849,0.00939815,0.00957115,0.0086442,1e-9_10000_1,90,1e-9,10000,1,0.009930765,0.000976437113822493,0.00895432788617751
0.0086135,0.0105718,0.00923445,0.0112377,0.00997165,0.0104633,0.0111094,0.0093296,0.0096267,0.0086788,1e-9_10000_1,91,1e-9,10000,1,0.00988369,0.000943551381395488,0.00894013861860451
0.00875745,0.0105387,0.0092873,0.0111351,0.00993905,0.0103771,0.0111868,0.00917815,0.00960325,0.00850165,1e-9_10000_1,92,1e-9,10000,1,0.009850455,0.000945116023580057,0.00890533897641994
0.00867525,0.0104433,0.00912855,0.0111115,0.0100509,0.0102486,0.0112645,0.0091266,0.00936245,0.0084319,1e-9_10000_1,93,1e-9,10000,1,0.009784355,0.000987302460537465,0.00879705253946254
0.0087152,0.0104724,0.0091187,0.0111674,0.0100841,0.0101607,0.0112886,0.0092868,0.0093151,0.0085361,1e-9_10000_1,94,1e-9,10000,1,0.00981451,0.00097087890130541,0.00884363109869459
0.00875335,0.0103561,0.009087,0.0109408,0.00999545,0.010109,0.0112831,0.00918915,0.00917675,0.00865685,1e-9_10000_1,95,1e-9,10000,1,0.009754755,0.000918675586086962,0.00883607941391304
0.00871445,0.0103346,0.0088829,0.010993,0.00996405,0.0100457,0.0112756,0.00933405,0.009146,0.0087547,1e-9_10000_1,96,1e-9,10000,1,0.009744505,0.000924956105099648,0.00881954889490035
0.00855925,0.0102549,0.0088497,0.0109723,0.00991735,0.00994425,0.011349,0.00934385,0.00900195,0.0085732,1e-9_10000_1,97,1e-9,10000,1,0.009676575,0.000980668116713748,0.00869590688328625
0.0087452,0.0102602,0.008857,0.011004,0.00989705,0.0099155,0.0114252,0.009325,0.0090981,0.00839735,1e-9_10000_1,98,1e-9,10000,1,0.00969246,0.000994281046172448,0.00869817895382755
0.0086076,0.010161,0.00878995,0.0109637,0.0100461,0.0099025,0.0113254,0.0094173,0.0089755,0.00835045,1e-9_10000_1,99,1e-9,10000,1,0.00965395,0.00100214230470971,0.00865180769529029
0.0084902,0.0102117,0.0086874,0.0108139,0.010118,0.00999705,0.0112273,0.0093139,0.0088868,0.00835755,1e-9_10000_1,100,1e-9,10000,1,0.00961038,0.00100661229991161,0.00860376770008839
0.0083208,0.0101988,0.00855445,0.0109381,0.0100456,0.0100148,0.011211,0.0092289,0.0088151,0.0083185,1e-9_10000_1,101,1e-9,10000,1,0.009564605,0.00106604342741696,0.00849856157258305
0.0083662,0.0101388,0.00861475,0.0108079,0.0101011,0.00990865,0.0111643,0.009298,0.00876195,0.0083816,1e-9_10000_1,102,1e-9,10000,1,0.009554325,0.00101614066618368,0.00853818433381632
0.00837275,0.0100921,0.00855155,0.010666,0.0101128,0.0098567,0.0110302,0.00916,0.008591,0.00844125,1e-9_10000_1,103,1e-9,10000,1,0.009487435,0.000988034688732581,0.00849940031126742
0.0082792,0.0100717,0.0085552,0.010596,0.0101427,0.0098945,0.011007,0.0090359,0.00854445,0.00843935,1e-9_10000_1,104,1e-9,10000,1,0.0094566,0.000999188923577518,0.00845741107642248
0.00818295,0.0100464,0.00848305,0.01044,0.0100338,0.0098749,0.0110451,0.009056,0.0085152,0.00840595,1e-9_10000_1,105,1e-9,10000,1,0.009408335,0.00100242346037823,0.00840591153962177
0.00815605,0.0100046,0.00837995,0.0104893,0.0100174,0.0099139,0.0109302,0.0091474,0.0085074,0.0083668,1e-9_10000_1,106,1e-9,10000,1,0.0093913,0.00100300128087877,0.00838829871912123
0.00814,0.0100933,0.00837575,0.0104411,0.00995275,0.0099396,0.0109383,0.00908525,0.0084896,0.00833565,1e-9_10000_1,107,1e-9,10000,1,0.00937913,0.00101218634927896,0.00836694365072104
0.00813955,0.0100678,0.0083189,0.0104689,0.010028,0.0099505,0.0108681,0.0091476,0.0084179,0.00822805,1e-9_10000_1,108,1e-9,10000,1,0.00936353,0.00103210462895537,0.00833142537104463
0.00806185,0.00988475,0.0083539,0.0104572,0.0098954,0.00992445,0.0107747,0.00909885,0.00840935,0.0082122,1e-9_10000_1,109,1e-9,10000,1,0.009307265,0.00100248823047954,0.00830477676952046
0.0080815,0.009874,0.0083693,0.0103835,0.00993465,0.0100072,0.0108759,0.00907285,0.00831075,0.0082795,1e-9_10000_1,110,1e-9,10000,1,0.009318915,0.00101701204107643,0.00830190295892357
0.00824065,0.0097868,0.0083913,0.0103639,0.0098898,0.00989355,0.0107966,0.0089735,0.0084104,0.00824215,1e-9_10000_1,111,1e-9,10000,1,0.009298865,0.000958808109364607,0.00834005689063539
0.0081933,0.009883,0.00851555,0.0104008,0.00989805,0.00986965,0.0106012,0.0089346,0.00833945,0.0083618,1e-9_10000_1,112,1e-9,10000,1,0.00929974,0.000925171138762986,0.00837456886123701
0.0081885,0.0097716,0.00863245,0.0102584,0.0099428,0.0098345,0.0107262,0.0088049,0.0082303,0.0084511,1e-9_10000_1,113,1e-9,10000,1,0.009284075,0.000922701237084175,0.00836137376291582
0.0080624,0.0098218,0.00862645,0.010012,0.0101166,0.00983795,0.0106537,0.00877135,0.00825185,0.00824755,1e-9_10000_1,114,1e-9,10000,1,0.009240165,0.000942998175457761,0.00829716682454224
0.0080801,0.00978585,0.0085552,0.0100131,0.0100208,0.00981525,0.0106114,0.00853105,0.00833395,0.0082474,1e-9_10000_1,115,1e-9,10000,1,0.00919941,0.000932354845956076,0.00826705515404392
0.0080847,0.00983505,0.00850865,0.0099243,0.00980415,0.00988545,0.0105831,0.0084669,0.00818095,0.00828435,1e-9_10000_1,116,1e-9,10000,1,0.00915576,0.000930489960480797,0.0082252700395192
0.0081533,0.00984385,0.00857835,0.0100208,0.00984215,0.0100085,0.0105663,0.00841655,0.00813935,0.00816825,1e-9_10000_1,117,1e-9,10000,1,0.00917374,0.000960293597986227,0.00821344640201377
0.0082202,0.0097229,0.00867085,0.00983635,0.0098402,0.00997115,0.0104488,0.0083863,0.00815295,0.00807925,1e-9_10000_1,118,1e-9,10000,1,0.009132895,0.000909937387482726,0.00822295761251727
0.00830005,0.00965375,0.0085242,0.00964505,0.0098131,0.00995415,0.0103727,0.00828925,0.0081757,0.00812285,1e-9_10000_1,119,1e-9,10000,1,0.00908508,0.000875422148388359,0.00820965785161164
0.00822615,0.00963935,0.00851055,0.0097145,0.00985025,0.00993885,0.0102589,0.00819745,0.0082524,0.0081333,1e-9_10000_1,120,1e-9,10000,1,0.00907217,0.000872350175356459,0.00819981982464354
0.0082646,0.00965385,0.00851065,0.00959575,0.00972785,0.0101202,0.0101418,0.0081078,0.00823785,0.0081151,1e-9_10000_1,121,1e-9,10000,1,0.009047545,0.000868483452938384,0.00817906154706162
0.00815535,0.0097927,0.00855775,0.0096581,0.00977445,0.010109,0.0101038,0.0081161,0.00829265,0.00804975,1e-9_10000_1,122,1e-9,10000,1,0.009060965,0.000892309538360988,0.00816865546163901
0.00811905,0.00984945,0.0086059,0.00953545,0.0098679,0.0102516,0.0101241,0.0081903,0.0083243,0.0080589,1e-9_10000_1,123,1e-9,10000,1,0.009092695,0.000908903103089408,0.00818379189691059
0.0081214,0.0099487,0.0085629,0.00940735,0.00976405,0.01035,0.0100193,0.0080492,0.00836715,0.0081127,1e-9_10000_1,124,1e-9,10000,1,0.009070275,0.000913883062738943,0.00815639193726106
0.0081171,0.00982715,0.0085655,0.00938085,0.00989585,0.0101802,0.00997795,0.00802395,0.00837725,0.00816815,1e-9_10000_1,125,1e-9,10000,1,0.009051395,0.000879102010086934,0.00817229298991307
0.00814765,0.0098931,0.00843115,0.00934745,0.00999535,0.0102317,0.0099594,0.0080156,0.0084148,0.00819265,1e-9_10000_1,126,1e-9,10000,1,0.009062885,0.00090187865778114,0.00816100634221886
0.0081946,0.0100118,0.0085178,0.00935235,0.00991565,0.0102487,0.0100621,0.0080166,0.00838175,0.0081358,1e-9_10000_1,127,1e-9,10000,1,0.009083715,0.000917779145258935,0.00816593585474106
0.0081789,0.00997355,0.00864965,0.009253,0.0099384,0.0103535,0.010063,0.0078796,0.00828115,0.0081747,1e-9_10000_1,128,1e-9,10000,1,0.009074545,0.000945684745876412,0.00812886025412359
0.00816725,0.00990445,0.0085812,0.00919635,0.0100864,0.010385,0.0101274,0.0078774,0.0082199,0.0081701,1e-9_10000_1,129,1e-9,10000,1,0.009071545,0.000977599313355028,0.00809394568664497
0.0081038,0.0099319,0.0083912,0.0090886,0.0100821,0.0104922,0.0100354,0.00796905,0.00822295,0.0081265,1e-9_10000_1,130,1e-9,10000,1,0.00904437,0.000996088669970924,0.00804828133002907
0.0080326,0.0099454,0.00830145,0.00904515,0.0102171,0.0103742,0.0100545,0.00790915,0.0082506,0.00798735,1e-9_10000_1,131,1e-9,10000,1,0.00901175,0.00103155849325184,0.00798019150674816
0.00797825,0.00999465,0.00835945,0.0090173,0.0102357,0.0103307,0.0101218,0.0078908,0.0081849,0.00784515,1e-9_10000_1,132,1e-9,10000,1,0.00899587,0.00106605597627683,0.00792981402372316
0.0079267,0.0099498,0.0083693,0.0089974,0.0100896,0.0102951,0.0101478,0.00796985,0.00820155,0.0078892,1e-9_10000_1,133,1e-9,10000,1,0.00898363,0.00103084471758737,0.00795278528241263
0.007879,0.00996815,0.00838775,0.00900995,0.00991295,0.0103216,0.0100184,0.00785565,0.0081689,0.00785005,1e-9_10000_1,134,1e-9,10000,1,0.00893724,0.00102574678860493,0.00791149321139507
0.00792085,0.0100619,0.0083331,0.00884525,0.00995945,0.0103556,0.0100689,0.0078652,0.00811695,0.0077993,1e-9_10000_1,135,1e-9,10000,1,0.00893265,0.00106068693595759,0.00787196306404241
0.00793855,0.0101249,0.00838345,0.0088856,0.0099048,0.0104367,0.00998675,0.0077181,0.00806495,0.00779785,1e-9_10000_1,136,1e-9,10000,1,0.008924165,0.0010825373552831,0.0078416276447169
0.00778425,0.0102025,0.00839165,0.00896385,0.009975,0.0103991,0.0100009,0.00768165,0.0081612,0.00770495,1e-9_10000_1,137,1e-9,10000,1,0.008926505,0.00111903375940784,0.00780747124059216
0.00767315,0.0101538,0.0082995,0.0089852,0.00997715,0.0104138,0.00982775,0.0076925,0.00829405,0.00771335,1e-9_10000_1,138,1e-9,10000,1,0.008903025,0.00110508298563451,0.00779794201436549
0.0077339,0.0101268,0.00835675,0.008962,0.0100038,0.0103676,0.00970395,0.00761575,0.00838905,0.0076974,1e-9_10000_1,139,1e-9,10000,1,0.0088957,0.001082116323589,0.007813583676411
0.007723,0.010128,0.0083297,0.0089676,0.0100247,0.010322,0.00963185,0.00757305,0.0085094,0.00774245,1e-9_10000_1,140,1e-9,10000,1,0.008895175,0.00106972567725718,0.00782544932274282
0.0076956,0.0100896,0.0083105,0.008901,0.00998045,0.0102209,0.00954235,0.00764195,0.00851215,0.00777355,1e-9_10000_1,141,1e-9,10000,1,0.008866805,0.00102896869902992,0.00783783630097008
0.0076567,0.009994,0.0082577,0.00902575,0.0098671,0.0101557,0.00958165,0.00767605,0.0085428,0.00775805,1e-9_10000_1,142,1e-9,10000,1,0.00885155,0.00100299141931635,0.00784855858068365
0.00756765,0.0099456,0.0083229,0.00902105,0.00985585,0.0100546,0.00961605,0.00770765,0.00860355,0.0078177,1e-9_10000_1,143,1e-9,10000,1,0.00885126,0.000979388126388671,0.00787187187361133
0.0074631,0.00991475,0.00834915,0.0089308,0.009825,0.0100855,0.0096692,0.00766865,0.0085841,0.00777705,1e-9_10000_1,144,1e-9,10000,1,0.00882673,0.00100414888399192,0.00782258111600808
0.00748815,0.00981105,0.00839435,0.00899515,0.00971545,0.0101308,0.0097973,0.0076533,0.008556,0.0078242,1e-9_10000_1,145,1e-9,10000,1,0.008836575,0.000992346144036109,0.00784422885596389
0.0075008,0.0099139,0.00838345,0.00893885,0.00964445,0.0100786,0.0097045,0.0075941,0.0086404,0.0079212,1e-9_10000_1,146,1e-9,10000,1,0.008832025,0.000973494364033791,0.00785853063596621
