V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,variable,generation,rate,popSize,chroms,generationMean,generationSD
0.028863,0.030929,0.0204105,0.0310845,0.0279895,0.0365115,0.026916,0.0320735,0.033679,0.034164,1e-9_1000_100,57,1e-9,1000,100,0.03026205,0.00454275853816941
0.0293585,0.03129,0.0203255,0.0312405,0.027359,0.035774,0.0264955,0.0318645,0.0341585,0.034285,1e-9_1000_100,58,1e-9,1000,100,0.0302151,0.0045761934375393
0.029759,0.0313065,0.020228,0.030566,0.0276795,0.0361675,0.0264225,0.031334,0.0336275,0.034317,1e-9_1000_100,59,1e-9,1000,100,0.03014075,0.00456040131792757
0.029698,0.030996,0.0203885,0.0305095,0.0283195,0.0357915,0.0269725,0.0310145,0.033757,0.034016,1e-9_1000_100,60,1e-9,1000,100,0.0301463,0.00435014086106543
0.0299495,0.031343,0.020181,0.0305795,0.028442,0.0352515,0.0267335,0.030848,0.0341635,0.03371,1e-9_1000_100,61,1e-9,1000,100,0.03012015,0.00435767515775965
0.029895,0.0309915,0.020224,0.0301585,0.028696,0.0355815,0.026684,0.030761,0.034139,0.034052,1e-9_1000_100,62,1e-9,1000,100,0.03011825,0.00440237467642938
0.030366,0.030671,0.020347,0.0297075,0.0286445,0.0352685,0.0267605,0.0309235,0.0339865,0.034385,1e-9_1000_100,63,1e-9,1000,100,0.030106,0.00434357628509555
0.0304915,0.030168,0.020436,0.029833,0.0286575,0.0347265,0.026685,0.030488,0.034711,0.034208,1e-9_1000_100,64,1e-9,1000,100,0.03004045,0.00430789561573991
0.0307905,0.0298825,0.020116,0.029395,0.0283665,0.0343785,0.026489,0.031019,0.0347135,0.033972,1e-9_1000_100,65,1e-9,1000,100,0.02991225,0.00436933899939873
0.0305825,0.0304985,0.020123,0.029571,0.028466,0.034719,0.0265185,0.03143,0.0343755,0.03349,1e-9_1000_100,66,1e-9,1000,100,0.0299774,0.00432608150126134
0.0302775,0.030884,0.020296,0.0296435,0.028494,0.034471,0.026004,0.031334,0.0341805,0.03349,1e-9_1000_100,67,1e-9,1000,100,0.02990745,0.00427823489985453
0.0306865,0.0306135,0.02046,0.0297425,0.028456,0.0348545,0.0258145,0.030947,0.03391,0.033772,1e-9_1000_100,68,1e-9,1000,100,0.02992565,0.00429148641725037
0.030304,0.0305125,0.0205525,0.0300325,0.028218,0.0341065,0.025986,0.0313865,0.0338915,0.033983,1e-9_1000_100,69,1e-9,1000,100,0.0298973,0.0041977165432861
0.029367,0.030176,0.020194,0.0292935,0.0282185,0.0340775,0.026112,0.0313,0.0339675,0.0349755,1e-9_1000_100,70,1e-9,1000,100,0.02976815,0.00439259285647757
0.0288475,0.0303965,0.0203075,0.029357,0.028743,0.034126,0.0261915,0.0310905,0.034089,0.0341375,1e-9_1000_100,71,1e-9,1000,100,0.0297286,0.0042588927734278
0.029321,0.0300525,0.0201045,0.029739,0.0286165,0.033496,0.0265255,0.031417,0.0341585,0.0332635,1e-9_1000_100,72,1e-9,1000,100,0.0296694,0.00413010030682603
0.0290595,0.030088,0.01993,0.0292475,0.028275,0.0336615,0.0261355,0.0318435,0.03507,0.0338565,1e-9_1000_100,73,1e-9,1000,100,0.0297167,0.00443913659773309
0.0292965,0.0295195,0.020238,0.0287985,0.027885,0.0339485,0.0257325,0.031437,0.034672,0.0338975,1e-9_1000_100,74,1e-9,1000,100,0.0295425,0.00438091148557517
0.0296755,0.029861,0.020084,0.0281575,0.028439,0.0344965,0.026146,0.031228,0.0342475,0.0340625,1e-9_1000_100,75,1e-9,1000,100,0.02963975,0.00439836306198113
0.0299975,0.030259,0.0202745,0.027512,0.028433,0.0336,0.025715,0.0309745,0.0340485,0.034423,1e-9_1000_100,76,1e-9,1000,100,0.0295237,0.00433658352597731
0.029901,0.0303955,0.0203725,0.0270415,0.027916,0.0336585,0.0256705,0.0315215,0.03364,0.0346065,1e-9_1000_100,77,1e-9,1000,100,0.02947235,0.00437264485847334
0.03051,0.0307955,0.020348,0.0267545,0.0282055,0.0336465,0.0256595,0.031241,0.033591,0.0346055,1e-9_1000_100,78,1e-9,1000,100,0.0295357,0.00438981997352967
0.029868,0.030823,0.0206965,0.026532,0.02843,0.033452,0.0255085,0.030713,0.0340415,0.0341525,1e-9_1000_100,79,1e-9,1000,100,0.0294217,0.00427619644206287
0.0298535,0.030887,0.0204165,0.026489,0.0289155,0.0334125,0.025929,0.030834,0.033642,0.034136,1e-9_1000_100,80,1e-9,1000,100,0.0294515,0.00424827880833324
0.0299185,0.0305305,0.02044,0.026835,0.0287785,0.033238,0.025572,0.03061,0.0331735,0.0340475,1e-9_1000_100,81,1e-9,1000,100,0.02931435,0.00415541262859525
0.029985,0.0301655,0.020407,0.026718,0.0285665,0.0337015,0.025325,0.030639,0.033033,0.034624,1e-9_1000_100,82,1e-9,1000,100,0.02931645,0.00430442689081059
0.029998,0.0296655,0.0201405,0.026412,0.02841,0.033483,0.0254845,0.030384,0.033136,0.034888,1e-9_1000_100,83,1e-9,1000,100,0.02920015,0.00438078384063096
0.0299015,0.0294945,0.019954,0.026236,0.027564,0.0333365,0.025724,0.030353,0.032974,0.035304,1e-9_1000_100,84,1e-9,1000,100,0.02908415,0.0044649180348953
0.030693,0.029613,0.0199215,0.026029,0.028061,0.0331755,0.0258885,0.0300445,0.033072,0.035458,1e-9_1000_100,85,1e-9,1000,100,0.0291956,0.00449049996474038
0.0302805,0.0299055,0.0198705,0.0261255,0.0279765,0.033138,0.025532,0.0296875,0.033338,0.035455,1e-9_1000_100,86,1e-9,1000,100,0.0291309,0.00453448917127877
0.0301665,0.030344,0.0196645,0.0265385,0.0280585,0.0332675,0.02584,0.029719,0.033126,0.035492,1e-9_1000_100,87,1e-9,1000,100,0.02922165,0.00452961603750497
0.029508,0.0301095,0.020014,0.026046,0.0276855,0.032977,0.025765,0.029359,0.0329095,0.035242,1e-9_1000_100,88,1e-9,1000,100,0.02896155,0.00438854419957993
0.0298635,0.03092,0.019942,0.026669,0.028052,0.033136,0.025948,0.029332,0.03324,0.035565,1e-9_1000_100,89,1e-9,1000,100,0.02926675,0.00446851149246965
0.0295315,0.030021,0.0195395,0.027035,0.0285685,0.033882,0.0262225,0.02911,0.0334255,0.0349365,1e-9_1000_100,90,1e-9,1000,100,0.0292272,0.00448137906725647
0.028906,0.0298815,0.019707,0.027307,0.028303,0.03431,0.0263115,0.0294675,0.032899,0.034486,1e-9_1000_100,91,1e-9,1000,100,0.02915785,0.00436131611793453
0.028871,0.030285,0.019305,0.0272955,0.028309,0.033794,0.0269725,0.029684,0.0325605,0.0342085,1e-9_1000_100,92,1e-9,1000,100,0.0291285,0.00429787092640065
0.029234,0.0303965,0.0191645,0.0269105,0.028101,0.0338835,0.027196,0.0293115,0.0319475,0.0341635,1e-9_1000_100,93,1e-9,1000,100,0.02903085,0.00430059726504483
0.029861,0.0304295,0.019232,0.0268255,0.02835,0.0341605,0.026747,0.029326,0.0316275,0.033989,1e-9_1000_100,94,1e-9,1000,100,0.0290548,0.00430666740970066
0.029986,0.0303085,0.0188075,0.0266075,0.028091,0.0340645,0.026888,0.029539,0.0312035,0.034351,1e-9_1000_100,95,1e-9,1000,100,0.02898465,0.00443481484049159
0.0298675,0.030106,0.0187195,0.0268585,0.028876,0.033528,0.0272225,0.0295595,0.0308235,0.0345295,1e-9_1000_100,96,1e-9,1000,100,0.02900905,0.0043479357135823
0.030094,0.029464,0.0183945,0.0267585,0.0290125,0.0335295,0.027263,0.0293585,0.030391,0.034808,1e-9_1000_100,97,1e-9,1000,100,0.02890735,0.00444918478206963
0.0299465,0.029081,0.0187,0.026356,0.028883,0.0334705,0.0273575,0.0294495,0.0304535,0.034289,1e-9_1000_100,98,1e-9,1000,100,0.02879865,0.00430197422412083
0.0302645,0.0293785,0.0189855,0.0262165,0.02928,0.0340155,0.0270905,0.0295445,0.030234,0.0345015,1e-9_1000_100,99,1e-9,1000,100,0.0289511,0.00435535381774865
0.030328,0.029012,0.0189,0.026451,0.0292505,0.034478,0.027306,0.0294155,0.029616,0.0336715,1e-9_1000_100,100,1e-9,1000,100,0.02884285,0.00428615401969593
0.030043,0.029237,0.019339,0.026581,0.0294155,0.0343885,0.0271555,0.0290495,0.029316,0.033912,1e-9_1000_100,101,1e-9,1000,100,0.0288437,0.00417568365793089
0.030015,0.0292855,0.019518,0.026895,0.029441,0.034353,0.027458,0.0287745,0.0288165,0.033284,1e-9_1000_100,102,1e-9,1000,100,0.02878405,0.00400900060592828
0.030097,0.0290115,0.019479,0.026665,0.029319,0.0339935,0.0276105,0.028187,0.0283545,0.033664,1e-9_1000_100,103,1e-9,1000,100,0.0286381,0.00402483319047027
0.029476,0.0286545,0.0196005,0.0262495,0.029276,0.03397,0.027658,0.0280715,0.0284795,0.0342,1e-9_1000_100,104,1e-9,1000,100,0.02856355,0.00407032599329177
0.029063,0.029187,0.019638,0.026108,0.029525,0.0337895,0.027608,0.0278905,0.028836,0.033933,1e-9_1000_100,105,1e-9,1000,100,0.0285578,0.00401163879092932
0.029041,0.0287565,0.0197735,0.025908,0.030002,0.033693,0.027304,0.027825,0.028726,0.033741,1e-9_1000_100,106,1e-9,1000,100,0.028477,0.00397005318324299
0.028894,0.028686,0.019947,0.026163,0.0300145,0.0340905,0.0274705,0.027957,0.029518,0.0342155,1e-9_1000_100,107,1e-9,1000,100,0.0286956,0.00404183677167806
0.028173,0.028471,0.019613,0.0261025,0.0298205,0.034453,0.0275685,0.028082,0.029491,0.033464,1e-9_1000_100,108,1e-9,1000,100,0.02852385,0.00406443353337488
0.0283265,0.0290605,0.020063,0.0264785,0.029999,0.0345355,0.0280545,0.0281665,0.0295405,0.0341385,1e-9_1000_100,109,1e-9,1000,100,0.0288363,0.0040323964903709
0.0285545,0.028859,0.019657,0.026319,0.0303275,0.0346845,0.0279365,0.0287755,0.029286,0.0339955,1e-9_1000_100,110,1e-9,1000,100,0.0288395,0.00414640679785924
0.0286495,0.0283575,0.0195005,0.026618,0.030016,0.0346355,0.0278645,0.0291205,0.0290415,0.033848,1e-9_1000_100,111,1e-9,1000,100,0.02876515,0.004129815149549
0.0287125,0.028012,0.0196295,0.0267965,0.0302555,0.034595,0.0279645,0.02899,0.0287875,0.033546,1e-9_1000_100,112,1e-9,1000,100,0.0287289,0.00405036992000593
0.028193,0.028067,0.019788,0.027064,0.0299275,0.034535,0.028161,0.029182,0.0289115,0.033653,1e-9_1000_100,113,1e-9,1000,100,0.0287482,0.00399149809108198
0.0286655,0.0278,0.0197875,0.026816,0.030226,0.033999,0.0282275,0.028917,0.0292295,0.0335815,1e-9_1000_100,114,1e-9,1000,100,0.02872495,0.00392392819371665
0.028053,0.027821,0.01993,0.026405,0.030296,0.034391,0.0275735,0.028848,0.028376,0.03342,1e-9_1000_100,115,1e-9,1000,100,0.02851135,0.00396686646590648
0.027813,0.027547,0.0196195,0.0263895,0.029943,0.034755,0.0274165,0.028701,0.0279405,0.032834,1e-9_1000_100,116,1e-9,1000,100,0.0282959,0.00402491330341413
0.027927,0.0273905,0.019663,0.02594,0.029911,0.0347445,0.027449,0.0280585,0.0275815,0.0330445,1e-9_1000_100,117,1e-9,1000,100,0.02817095,0.00406752854562134
0.0272555,0.0272575,0.0193685,0.025803,0.0300515,0.0343895,0.0278005,0.028029,0.0271405,0.033265,1e-9_1000_100,118,1e-9,1000,100,0.02803605,0.004135969061847
0.027294,0.027367,0.0195985,0.0263005,0.0302825,0.0343065,0.0278195,0.028237,0.027391,0.032897,1e-9_1000_100,119,1e-9,1000,100,0.02814935,0.00399404502596609
0.0266775,0.027749,0.019294,0.026348,0.0302275,0.034634,0.028065,0.0277445,0.0273835,0.032554,1e-9_1000_100,120,1e-9,1000,100,0.0280677,0.00408860095740449
0.026734,0.0274295,0.0194365,0.0266855,0.0305305,0.034085,0.027537,0.0275245,0.02766,0.0326735,1e-9_1000_100,121,1e-9,1000,100,0.0280296,0.00398342724993887
0.0270595,0.0273525,0.019577,0.0260475,0.0308005,0.034337,0.027165,0.027561,0.0282335,0.032454,1e-9_1000_100,122,1e-9,1000,100,0.02805875,0.00401125388577077
0.02703,0.027407,0.019376,0.026186,0.030896,0.0346365,0.027675,0.027883,0.0283225,0.032968,1e-9_1000_100,123,1e-9,1000,100,0.028238,0.00415965240935666
0.0271685,0.027537,0.019436,0.025911,0.030698,0.0345275,0.0277505,0.027692,0.028341,0.0331195,1e-9_1000_100,124,1e-9,1000,100,0.0282181,0.00414335127242027
0.0269835,0.0277545,0.019299,0.0251705,0.0311645,0.0345575,0.027899,0.027481,0.028549,0.032979,1e-9_1000_100,125,1e-9,1000,100,0.02818375,0.00425383021686208
0.026842,0.0275885,0.019045,0.025247,0.0314915,0.03461,0.0273845,0.0272095,0.027946,0.033287,1e-9_1000_100,126,1e-9,1000,100,0.0280651,0.00439798739197829
0.0268235,0.028144,0.018536,0.0249525,0.0318545,0.0348255,0.027635,0.0273695,0.027459,0.032878,1e-9_1000_100,127,1e-9,1000,100,0.02804775,0.00454972014554497
0.0267965,0.0281215,0.018254,0.0249225,0.032107,0.0349595,0.0285145,0.027333,0.027498,0.03247,1e-9_1000_100,128,1e-9,1000,100,0.02809765,0.00461961920057631
0.0264515,0.028756,0.0177705,0.025524,0.031784,0.0354075,0.0284415,0.027421,0.027391,0.032073,1e-9_1000_100,129,1e-9,1000,100,0.028102,0.00471779939284314
0.026179,0.029227,0.0180655,0.025539,0.0325075,0.034818,0.028445,0.027216,0.0278205,0.0315645,1e-9_1000_100,130,1e-9,1000,100,0.0281382,0.00459147314292725
0.0264905,0.0286095,0.018033,0.025405,0.032528,0.0354595,0.028762,0.027323,0.0278095,0.0317595,1e-9_1000_100,131,1e-9,1000,100,0.02821795,0.00470940194628433
0.0267285,0.0283745,0.0180265,0.024848,0.0321535,0.0352315,0.028298,0.027121,0.0275725,0.0318515,1e-9_1000_100,132,1e-9,1000,100,0.02802055,0.00467360143934941
0.026886,0.028173,0.0178975,0.024541,0.0322805,0.035324,0.028279,0.027006,0.027519,0.0320235,1e-9_1000_100,133,1e-9,1000,100,0.02799295,0.0047696384876401
0.0269445,0.029394,0.018271,0.024904,0.032653,0.0352345,0.028175,0.0270245,0.0274875,0.032065,1e-9_1000_100,134,1e-9,1000,100,0.0282153,0.00469739807529421
0.0268775,0.029603,0.018086,0.024824,0.0327605,0.0352525,0.0285515,0.0270305,0.0280505,0.031656,1e-9_1000_100,135,1e-9,1000,100,0.0282692,0.00472996812415851
0.0266085,0.029534,0.0176855,0.025011,0.0327255,0.0353995,0.0279625,0.027072,0.027791,0.0319635,1e-9_1000_100,136,1e-9,1000,100,0.0281753,0.00486488223678413
0.0268315,0.029344,0.0180725,0.0255195,0.033064,0.03549,0.0279925,0.0270035,0.027572,0.0323705,1e-9_1000_100,137,1e-9,1000,100,0.028326,0.00481708560461844
0.027257,0.0294705,0.018196,0.025688,0.0327125,0.03568,0.028319,0.0264915,0.027586,0.0318585,1e-9_1000_100,138,1e-9,1000,100,0.0283259,0.00473454067817918
0.027608,0.0295455,0.018571,0.025818,0.033011,0.0353435,0.028342,0.0260985,0.0277255,0.031631,1e-9_1000_100,139,1e-9,1000,100,0.0283694,0.00460524008784196
0.027431,0.029521,0.018854,0.0257705,0.032695,0.0351405,0.0281485,0.0258185,0.0277805,0.030974,1e-9_1000_100,140,1e-9,1000,100,0.02821335,0.00444104119454736
0.0277015,0.0297985,0.0190505,0.025884,0.0324555,0.035341,0.02782,0.025672,0.0275005,0.031219,1e-9_1000_100,141,1e-9,1000,100,0.02824425,0.00443600591905476
0.0275895,0.030319,0.0190635,0.0259465,0.0326835,0.0356785,0.0275225,0.0254275,0.027706,0.031283,1e-9_1000_100,142,1e-9,1000,100,0.02832195,0.004560609970473
0.0272435,0.0304505,0.018954,0.025653,0.0324905,0.035399,0.02706,0.025448,0.0279445,0.031544,1e-9_1000_100,143,1e-9,1000,100,0.0282187,0.00457416151514861
0.0269995,0.0301695,0.018612,0.0248375,0.0320295,0.0360395,0.0272025,0.0254135,0.0281405,0.031842,1e-9_1000_100,144,1e-9,1000,100,0.0281286,0.00479183825084093
0.0270035,0.0308525,0.01915,0.0247435,0.032296,0.036163,0.027065,0.0256125,0.0280455,0.0315905,1e-9_1000_100,145,1e-9,1000,100,0.0282522,0.00473731451234651
0.027231,0.0310245,0.0192035,0.0245155,0.0319955,0.036392,0.026883,0.0261315,0.027912,0.032161,1e-9_1000_100,146,1e-9,1000,100,0.02834495,0.00479026256790215
0.027059,0.0310355,0.019187,0.024764,0.0318575,0.036443,0.027049,0.026574,0.0280215,0.031918,1e-9_1000_100,147,1e-9,1000,100,0.02839085,0.00472777123347895
0.0273405,0.03074,0.019107,0.0245105,0.0314545,0.036283,0.027061,0.026285,0.027725,0.031441,1e-9_1000_100,148,1e-9,1000,100,0.02819475,0.00465601206476339
0.027014,0.03103,0.019018,0.0243465,0.031213,0.036042,0.0270745,0.0262535,0.027601,0.0316865,1e-9_1000_100,149,1e-9,1000,100,0.0281279,0.00467460428390587
0.0272115,0.0312005,0.018896,0.0244145,0.031622,0.0361765,0.0269475,0.0258495,0.027375,0.0317985,1e-9_1000_100,150,1e-9,1000,100,0.02814915,0.00479475143052855
0.0270965,0.03151,0.0189505,0.0242345,0.031754,0.0358875,0.0272075,0.0258125,0.0272285,0.031154,1e-9_1000_100,151,1e-9,1000,100,0.02808355,0.00473051981786592
0.0270365,0.031442,0.019354,0.024541,0.031238,0.0359865,0.0268715,0.0256235,0.0272085,0.0315335,1e-9_1000_100,152,1e-9,1000,100,0.0280835,0.0046395181263192
0.0271525,0.032242,0.019216,0.024614,0.031082,0.036151,0.0270125,0.025974,0.0269685,0.031362,1e-9_1000_100,153,1e-9,1000,100,0.02817745,0.00471882731106645
0.0270995,0.032076,0.0190045,0.0248785,0.030834,0.0357335,0.0268645,0.0258135,0.027097,0.031929,1e-9_1000_100,154,1e-9,1000,100,0.028133,0.0046912654002471
0.0270505,0.031798,0.019041,0.024995,0.030673,0.035696,0.026581,0.0256585,0.027318,0.0322395,1e-9_1000_100,155,1e-9,1000,100,0.02810505,0.00467639126921366
0.02665,0.0314265,0.018791,0.0249275,0.030948,0.035952,0.0264375,0.025881,0.027524,0.032028,1e-9_1000_100,156,1e-9,1000,100,0.02805655,0.00475026660918451
0.026102,0.0311285,0.018929,0.024954,0.030743,0.0359095,0.0261875,0.0259,0.0270965,0.031776,1e-9_1000_100,157,1e-9,1000,100,0.0278726,0.00468618121478222
0.0259075,0.03134,0.019222,0.025022,0.03036,0.03555,0.026085,0.0257515,0.0270645,0.032177,1e-9_1000_100,158,1e-9,1000,100,0.02784795,0.00460485611700662
0.0260065,0.03146,0.0189375,0.0250125,0.0303255,0.035709,0.0257815,0.0256125,0.026851,0.0321,1e-9_1000_100,159,1e-9,1000,100,0.0277796,0.00471525507616856
0.0259015,0.0313505,0.0190325,0.0247525,0.0307665,0.0358305,0.025998,0.0258295,0.0268735,0.0326295,1e-9_1000_100,160,1e-9,1000,100,0.02789645,0.004794386048344
0.0255515,0.032345,0.018954,0.024786,0.030276,0.0361205,0.025615,0.025886,0.027018,0.0322975,1e-9_1000_100,161,1e-9,1000,100,0.02788495,0.00491725388272989
0.025572,0.032338,0.0189775,0.02503,0.0302195,0.0360385,0.02539,0.026222,0.0271245,0.032285,1e-9_1000_100,162,1e-9,1000,100,0.0279197,0.00487077594890634
0.0255115,0.0321905,0.0189615,0.024879,0.030247,0.0357115,0.025756,0.0259355,0.027228,0.03202,1e-9_1000_100,163,1e-9,1000,100,0.02784405,0.00477860001842706
0.025074,0.0326645,0.018572,0.02497,0.03001,0.0360985,0.0256055,0.025991,0.027246,0.032134,1e-9_1000_100,164,1e-9,1000,100,0.02783655,0.00500193236798429
0.025143,0.0328765,0.018701,0.025133,0.030385,0.0361445,0.025626,0.0260375,0.0271615,0.0321815,1e-9_1000_100,165,1e-9,1000,100,0.02793895,0.00501434533474821
0.0251665,0.032958,0.018736,0.024964,0.030961,0.0359875,0.026027,0.025811,0.0269035,0.0325155,1e-9_1000_100,166,1e-9,1000,100,0.028003,0.00506067154085744
0.024928,0.032716,0.0188455,0.0242435,0.0310345,0.0352145,0.0260745,0.0258545,0.0267425,0.0326925,1e-9_1000_100,167,1e-9,1000,100,0.0278346,0.00497202411722049
0.0244025,0.0326915,0.018769,0.0243125,0.030767,0.0356745,0.0260855,0.0254535,0.0262815,0.032097,1e-9_1000_100,168,1e-9,1000,100,0.02765345,0.00504428267915491
0.024448,0.03317,0.018787,0.024782,0.0304595,0.0357485,0.0259165,0.0254485,0.0262925,0.031882,1e-9_1000_100,169,1e-9,1000,100,0.02769345,0.00503946387387697
0.0241245,0.033164,0.01854,0.0250905,0.030423,0.0356935,0.0259505,0.025237,0.0262125,0.0316415,1e-9_1000_100,170,1e-9,1000,100,0.0276077,0.0050712190360022
0.024327,0.0330555,0.018502,0.024652,0.030148,0.0358245,0.0255295,0.0250185,0.0264485,0.0317995,1e-9_1000_100,171,1e-9,1000,100,0.0275305,0.00512009748171089
0.0241415,0.032937,0.0185485,0.024574,0.030094,0.0364165,0.025432,0.0248615,0.026815,0.03202,1e-9_1000_100,172,1e-9,1000,100,0.027584,0.00524755497562648
0.0240495,0.033094,0.018539,0.024817,0.0303985,0.0363725,0.0255425,0.0248975,0.02695,0.032342,1e-9_1000_100,173,1e-9,1000,100,0.02770025,0.00528909392182526
0.0243725,0.033492,0.018577,0.0248595,0.0308125,0.036518,0.025495,0.0247845,0.027084,0.032081,1e-9_1000_100,174,1e-9,1000,100,0.0278076,0.00533521710898441
0.0245705,0.0336385,0.018767,0.0244345,0.0304995,0.0365275,0.0256025,0.024491,0.027034,0.0322295,1e-9_1000_100,175,1e-9,1000,100,0.02777945,0.00534246591758483
0.024541,0.034087,0.0186185,0.024455,0.0300805,0.0362425,0.0256825,0.0239975,0.027392,0.0321935,1e-9_1000_100,176,1e-9,1000,100,0.027729,0.00537974196510493
0.0243725,0.034866,0.0185405,0.024644,0.0300675,0.0363105,0.025717,0.023837,0.0272775,0.0323535,1e-9_1000_100,177,1e-9,1000,100,0.0277986,0.00553771475028784
0.0239005,0.035185,0.0188275,0.0241365,0.030271,0.036161,0.0255695,0.0236945,0.027043,0.032882,1e-9_1000_100,178,1e-9,1000,100,0.02776705,0.00565589812324758
0.0241245,0.0344045,0.018568,0.024341,0.0300265,0.0362665,0.025419,0.023229,0.0272445,0.0332355,1e-9_1000_100,179,1e-9,1000,100,0.0276859,0.00564946806148842
0.024224,0.03455,0.0185005,0.0245485,0.030013,0.0361245,0.0254075,0.02359,0.0272705,0.033338,1e-9_1000_100,180,1e-9,1000,100,0.02775665,0.00561720646293353
0.024252,0.034456,0.0186265,0.024435,0.030501,0.0357805,0.0252005,0.023539,0.0273415,0.0333725,1e-9_1000_100,181,1e-9,1000,100,0.02775045,0.0055727780447557
0.0243645,0.034289,0.0184475,0.024449,0.0306105,0.0356445,0.0256105,0.0235885,0.0272235,0.033267,1e-9_1000_100,182,1e-9,1000,100,0.02774945,0.00552538444841423
0.02462,0.034654,0.018431,0.024557,0.030416,0.0354245,0.025728,0.023767,0.02743,0.033282,1e-9_1000_100,183,1e-9,1000,100,0.02783095,0.00548836446215486
0.025035,0.0347155,0.018757,0.0246385,0.0303565,0.035025,0.0260295,0.023339,0.027172,0.033187,1e-9_1000_100,184,1e-9,1000,100,0.0278255,0.0053584767269564
0.0254115,0.0345205,0.0185145,0.025078,0.029785,0.034957,0.025905,0.022832,0.02712,0.0329225,1e-9_1000_100,185,1e-9,1000,100,0.0277046,0.00531816765019264
0.0253695,0.0346855,0.018499,0.02524,0.030206,0.034685,0.025572,0.022842,0.0270595,0.032861,1e-9_1000_100,186,1e-9,1000,100,0.02770195,0.00532482001495512
0.025186,0.034583,0.0182505,0.025332,0.0300475,0.0349685,0.0255215,0.0222575,0.0265825,0.032882,1e-9_1000_100,187,1e-9,1000,100,0.0275611,0.0054692460825155
0.025157,0.03423,0.018202,0.0251115,0.030056,0.0350115,0.0253905,0.0222125,0.025922,0.0326045,1e-9_1000_100,188,1e-9,1000,100,0.02738975,0.00544393805198855
0.025083,0.033938,0.0182735,0.02474,0.0302325,0.034899,0.0253395,0.0222155,0.025958,0.032986,1e-9_1000_100,189,1e-9,1000,100,0.0273665,0.00544810701579508
0.024881,0.0336025,0.0185915,0.0244395,0.0309015,0.035309,0.0254985,0.0220995,0.0256405,0.032649,1e-9_1000_100,190,1e-9,1000,100,0.02736125,0.00546023209849585
0.02494,0.0336965,0.0190455,0.0241245,0.031039,0.03538,0.025104,0.022481,0.02539,0.032362,1e-9_1000_100,191,1e-9,1000,100,0.02735625,0.00538781943239666
0.025181,0.033937,0.0194715,0.0241255,0.031127,0.0353855,0.0248985,0.022645,0.0256475,0.031975,1e-9_1000_100,192,1e-9,1000,100,0.02743935,0.00528890301611675
0.02529,0.0335875,0.01976,0.024217,0.0311715,0.0353235,0.024451,0.022395,0.0255805,0.0318045,1e-9_1000_100,193,1e-9,1000,100,0.02735805,0.00521412225728251
0.0255445,0.0336345,0.0198705,0.024244,0.0309525,0.0348585,0.0249375,0.022528,0.02513,0.0316105,1e-9_1000_100,194,1e-9,1000,100,0.02733105,0.00505359074459823
0.0248715,0.0337825,0.019918,0.0241665,0.031313,0.0352605,0.0245775,0.022701,0.025603,0.0322695,1e-9_1000_100,195,1e-9,1000,100,0.0274463,0.00524543614964476
0.0249895,0.033705,0.019654,0.023863,0.0311075,0.0349855,0.0241845,0.0223875,0.0255045,0.032177,1e-9_1000_100,196,1e-9,1000,100,0.0272558,0.00528129925197284
0.0252785,0.033591,0.0192025,0.024105,0.0309885,0.0349265,0.02415,0.022355,0.0254785,0.032344,1e-9_1000_100,197,1e-9,1000,100,0.02724195,0.00531570873528012
0.025446,0.033415,0.019112,0.02391,0.031055,0.034836,0.023956,0.0221905,0.0255905,0.032529,1e-9_1000_100,198,1e-9,1000,100,0.027204,0.0053512127753124
0.0256895,0.033572,0.018853,0.0237815,0.031016,0.0344655,0.02378,0.0221175,0.025659,0.033065,1e-9_1000_100,199,1e-9,1000,100,0.0271999,0.00543540864149146
0.0255795,0.033337,0.019214,0.0235105,0.0316245,0.03444,0.024022,0.0226605,0.0256235,0.0325845,1e-9_1000_100,200,1e-9,1000,100,0.0272596,0.0052896188783104
0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1e-9_1000_5,1,1e-9,1000,5,0.05,0
0.0385295,0.037124,0.047182,0.041418,0.042999,0.0449215,0.045063,0.0360495,0.0423345,0.0412725,1e-9_1000_5,2,1e-9,1000,5,0.04168935,0.00360572521639006
0.031597,0.0340285,0.0453685,0.038753,0.037977,0.043327,0.038531,0.0313225,0.038108,0.0317355,1e-9_1000_5,3,1e-9,1000,5,0.0370748,0.00489418159768424
0.02941,0.033483,0.04492,0.037935,0.035917,0.039692,0.0394325,0.030126,0.0327195,0.0296715,1e-9_1000_5,4,1e-9,1000,5,0.03533065,0.00515675390493973
0.0284015,0.0328155,0.039128,0.03538,0.0343665,0.037547,0.036547,0.0273185,0.029517,0.028109,1e-9_1000_5,5,1e-9,1000,5,0.032913,0.00431763424162405
0.026953,0.0332665,0.0346255,0.03237,0.0345565,0.036374,0.0377455,0.0292315,0.031225,0.026209,1e-9_1000_5,6,1e-9,1000,5,0.03225565,0.00385763383183987
0.0230405,0.032521,0.032938,0.0330165,0.03392,0.034427,0.036168,0.0270845,0.0287195,0.027702,1e-9_1000_5,7,1e-9,1000,5,0.0309537,0.00410765326487575
0.020935,0.0315115,0.02966,0.0333245,0.033712,0.0351145,0.0360555,0.0250175,0.027393,0.0259995,1e-9_1000_5,8,1e-9,1000,5,0.0298723,0.00494071041450518
