V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,variable,generation,generationMean,generationSD
0.0661164,0.0661494,0.0660636,0.0659488,0.0658018,0.0664514,0.0648206,0.0664392,0.0658903,0.0658782,h0.2.spHuman,86,0.06595597,0.000456672121743573
0.0660853,0.0661411,0.066035,0.0659383,0.0657677,0.0664472,0.0647965,0.0664269,0.065846,0.0658646,h0.2.spHuman,87,0.06593486,0.000461451952958145
0.0660683,0.0661341,0.0660285,0.0659539,0.0657315,0.0664242,0.0647548,0.0664451,0.0658337,0.0658123,h0.2.spHuman,88,0.06591864,0.000474101792164229
0.0660286,0.0661216,0.0659976,0.0659323,0.065709,0.0663754,0.0647433,0.0664124,0.0658016,0.0657389,h0.2.spHuman,89,0.06588607,0.000468200301509228
0.066003,0.0660814,0.0659592,0.0658983,0.0656669,0.0663285,0.0647449,0.066379,0.0657947,0.0657472,h0.2.spHuman,90,0.06586031,0.000455503424673064
0.0659901,0.0660807,0.0659208,0.0658758,0.0656308,0.0663113,0.0646687,0.066346,0.065745,0.0657412,h0.2.spHuman,91,0.06583104,0.000471419655461625
0.065988,0.0660574,0.0658843,0.0658464,0.0656039,0.0662688,0.0646441,0.0663343,0.0656911,0.0657604,h0.2.spHuman,92,0.06580787,0.000471814012438519
0.0660037,0.0660563,0.0658482,0.065822,0.065572,0.0662915,0.0646148,0.0662978,0.0656572,0.0657507,h0.2.spHuman,93,0.06579142,0.000480524819106962
0.0660094,0.066044,0.0658226,0.0658336,0.0655366,0.0663043,0.0645687,0.0662707,0.0656156,0.0657594,h0.2.spHuman,94,0.06577649,0.000494020335726283
0.0659534,0.0660049,0.065836,0.0658269,0.0655483,0.0662616,0.0645425,0.0662465,0.0656199,0.065739,h0.2.spHuman,95,0.0657579,0.000487973592181653
0.0659105,0.0659815,0.0658399,0.0657657,0.0655713,0.0663098,0.0644866,0.0662274,0.0655999,0.0657229,h0.2.spHuman,96,0.06574155,0.000503281613788719
0.0659013,0.0659282,0.0658293,0.0657243,0.0655436,0.0662903,0.064477,0.0662134,0.0655658,0.0657165,h0.2.spHuman,97,0.06571897,0.000500756405739245
0.0658751,0.0658912,0.065792,0.0656928,0.0654937,0.0662964,0.0644814,0.0661715,0.0655306,0.0656811,h0.2.spHuman,98,0.06569058,0.000495473999317827
0.0658145,0.0658618,0.0657858,0.0656408,0.0654765,0.0662949,0.0644516,0.0660838,0.0654782,0.0656595,h0.2.spHuman,99,0.06565474,0.000493307414183985
0.0657761,0.0658576,0.0657592,0.0656449,0.0654516,0.0663099,0.0644436,0.0660546,0.0654666,0.0656489,h0.2.spHuman,100,0.0656413,0.000494161712173028
0.0657249,0.065827,0.0657351,0.0656076,0.0654235,0.0663158,0.0644285,0.0660364,0.065452,0.0655992,h0.2.spHuman,101,0.065615,0.000495700684777506
0.0657137,0.0658196,0.0657185,0.0656161,0.0654158,0.0662716,0.0644332,0.0660143,0.0654352,0.0655524,h0.2.spHuman,102,0.06559904,0.000485673853069688
0.0657001,0.0657781,0.0657059,0.0655886,0.0653647,0.0662832,0.0643904,0.0660169,0.0654189,0.0655016,h0.2.spHuman,103,0.06557484,0.000499811075863227
0.0656741,0.0657815,0.0656952,0.0655761,0.0653402,0.0662845,0.0643362,0.065987,0.0653792,0.0654422,h0.2.spHuman,104,0.06554962,0.000514169781297969
0.0656497,0.0657904,0.065656,0.0655841,0.0652827,0.0662491,0.0643219,0.0660097,0.0653428,0.0654412,h0.2.spHuman,105,0.06553276,0.000517651959868362
0.0656517,0.065809,0.0656227,0.065589,0.065258,0.0662702,0.0643781,0.0660119,0.0653191,0.0653977,h0.2.spHuman,106,0.06553074,0.000510738470147776
0.0655986,0.0658111,0.0656254,0.0655718,0.0652371,0.0662898,0.0643333,0.0659957,0.0652699,0.0653824,h0.2.spHuman,107,0.06551151,0.000526270353947897
0.0656015,0.0658136,0.0655702,0.0655348,0.0651863,0.0662506,0.064284,0.0659876,0.0652592,0.0653469,h0.2.spHuman,108,0.06548347,0.00053455027213953
0.0655644,0.0657731,0.0655556,0.0655124,0.0651694,0.0662384,0.0643015,0.0659725,0.0652711,0.0652971,h0.2.spHuman,109,0.06546555,0.000524707442824625
0.0655138,0.0657848,0.0655442,0.0655142,0.0651616,0.0662473,0.0642767,0.0659266,0.065283,0.0652858,h0.2.spHuman,110,0.0654538,0.00052773155002225
0.0655045,0.0657797,0.0655115,0.0654888,0.0651207,0.0662434,0.0642678,0.0658791,0.0652329,0.0652494,h0.2.spHuman,111,0.06542778,0.000529049589778163
0.0654809,0.0657698,0.0655045,0.065466,0.0650953,0.0662312,0.064233,0.0659159,0.0651803,0.0652479,h0.2.spHuman,112,0.06541248,0.00054162260702859
0.0655198,0.0657616,0.0654427,0.0654102,0.0650519,0.0661992,0.0642419,0.0659118,0.0651359,0.0652092,h0.2.spHuman,113,0.06538842,0.000539019224146969
0.0655077,0.0657735,0.0654077,0.0653704,0.0650545,0.0661809,0.0641755,0.0658671,0.0651034,0.065199,h0.2.spHuman,114,0.06536397,0.000549159525598488
0.0655297,0.0657604,0.0654086,0.0653354,0.064989,0.066166,0.064174,0.0658767,0.065088,0.0651752,h0.2.spHuman,115,0.0653503,0.000553788106288558
0.0655667,0.0657111,0.065425,0.0653396,0.0649378,0.06616,0.0641286,0.0658348,0.065065,0.0651637,h0.2.spHuman,116,0.06533323,0.000562638966636491
0.0655514,0.0656711,0.0654029,0.0653318,0.0649302,0.0661263,0.0641269,0.0658111,0.0650345,0.065155,h0.2.spHuman,117,0.06531412,0.000553669463769775
0.0655675,0.0656482,0.0654128,0.0653074,0.0648555,0.0661341,0.0641036,0.0657814,0.0649958,0.0651574,h0.2.spHuman,118,0.06529637,0.000565168676984532
0.0655382,0.0656116,0.065377,0.0652857,0.0647958,0.0660965,0.0641043,0.0657755,0.0649338,0.0651088,h0.2.spHuman,119,0.06526272,0.000563831911122456
0.0654905,0.0656279,0.0653687,0.0652669,0.0647819,0.0660844,0.0641009,0.0657545,0.0649051,0.0650863,h0.2.spHuman,120,0.06524671,0.000562826344739949
0.0654433,0.0656213,0.0653651,0.0652415,0.0647828,0.0660484,0.0640955,0.0657221,0.064871,0.0650582,h0.2.spHuman,121,0.06522492,0.000555193067119697
0.065424,0.0656349,0.0652872,0.0651951,0.0647255,0.0660391,0.0640955,0.0657222,0.0648177,0.065016,h0.2.spHuman,122,0.06519572,0.00056259518858787
0.0654114,0.065604,0.0652696,0.0651441,0.0647257,0.0660243,0.0640757,0.0656996,0.0648449,0.0650284,h0.2.spHuman,123,0.06518277,0.000556430129486172
0.0653824,0.065596,0.0652889,0.0651342,0.0646864,0.0660351,0.0640627,0.0656997,0.0648373,0.0650254,h0.2.spHuman,124,0.06517481,0.000563948189996208
0.0653849,0.0655747,0.0652862,0.0651185,0.0646597,0.0659739,0.0640451,0.0656739,0.0648248,0.0650123,h0.2.spHuman,125,0.0651554,0.000557175021375192
0.0653718,0.0656121,0.065283,0.0651233,0.0646662,0.0659386,0.0640334,0.0656787,0.0648341,0.0649752,h0.2.spHuman,126,0.06515164,0.000557148109572312
0.0653598,0.0655879,0.0652799,0.0650641,0.0646385,0.065896,0.063987,0.0656459,0.0648228,0.0649842,h0.2.spHuman,127,0.06512661,0.00055834456595666
0.0653525,0.0655524,0.065289,0.0650379,0.0646568,0.0658924,0.0639499,0.0656141,0.0648129,0.0649474,h0.2.spHuman,128,0.06511053,0.000560154403416294
0.065338,0.0655338,0.0652518,0.0650175,0.064638,0.0658943,0.0639231,0.0655935,0.0647917,0.0649394,h0.2.spHuman,129,0.06509211,0.000564494563402618
0.065278,0.0655564,0.0652188,0.0650238,0.0646271,0.0659335,0.063896,0.0655522,0.0647737,0.064906,h0.2.spHuman,130,0.06507655,0.000574550162687686
0.0652904,0.0655052,0.0651756,0.064964,0.064583,0.0659014,0.0638694,0.0655169,0.0647414,0.0649005,h0.2.spHuman,131,0.06504478,0.000573514042838823
0.0652483,0.0654908,0.0651169,0.0649251,0.0645861,0.0658592,0.0638275,0.0654791,0.064714,0.0649068,h0.2.spHuman,132,0.06501538,0.000569966944070739
0.0652353,0.065483,0.0651195,0.0649016,0.064537,0.0658342,0.0638189,0.0654452,0.0647116,0.0648768,h0.2.spHuman,133,0.06499631,0.000569043391139902
0.0652463,0.0654765,0.0650784,0.0648643,0.0645394,0.0658209,0.0637775,0.0654378,0.0646825,0.0648519,h0.2.spHuman,134,0.06497755,0.000577560106059198
0.0652282,0.0654494,0.0650492,0.0648115,0.0644882,0.0657615,0.0637881,0.0654031,0.0646649,0.0648413,h0.2.spHuman,135,0.06494854,0.0005652922139134
0.0652343,0.0654055,0.0650701,0.0648015,0.0644763,0.0657752,0.0637808,0.0654154,0.0646021,0.0648419,h0.2.spHuman,136,0.06494031,0.000572085520898951
0.0652272,0.0653774,0.0650742,0.0647992,0.064468,0.0657917,0.0637717,0.0653937,0.0645651,0.0647907,h0.2.spHuman,137,0.06492589,0.000576525216659639
0.0652099,0.0653514,0.0650423,0.0647969,0.0644803,0.0657583,0.0637592,0.0653487,0.0645278,0.0647623,h0.2.spHuman,138,0.06490371,0.000568000261052366
0.0652413,0.0653076,0.0649939,0.0647889,0.0644433,0.0657155,0.0637145,0.0653445,0.0645007,0.0647622,h0.2.spHuman,139,0.06488124,0.000573032815038644
0.0652452,0.0652759,0.0649565,0.0647649,0.0644357,0.0657679,0.0636837,0.0652723,0.0645021,0.0647467,h0.2.spHuman,140,0.06486509,0.000581030139684874
0.0652172,0.0652227,0.0649395,0.0647591,0.0644323,0.0657319,0.0636856,0.0652408,0.0644616,0.0647044,h0.2.spHuman,141,0.06483951,0.0005697699934574
0.0651757,0.065224,0.0649135,0.0647254,0.0644353,0.0657045,0.0636788,0.0652181,0.0644761,0.0646699,h0.2.spHuman,142,0.06482213,0.000561677758644187
0.0651081,0.0651714,0.0648723,0.0647105,0.0644385,0.0656873,0.0636542,0.065175,0.064453,0.0646305,h0.2.spHuman,143,0.06479008,0.000554348714559109
0.0650808,0.0651297,0.0648932,0.0646873,0.0644043,0.0656825,0.0636193,0.065165,0.0644498,0.0646051,h0.2.spHuman,144,0.0647717,0.000560180292405936
0.0650421,0.0650915,0.0648526,0.0646754,0.064401,0.0656741,0.0635755,0.0651078,0.0643926,0.0646149,h0.2.spHuman,145,0.06474275,0.000562408572816755
0.0650017,0.0650761,0.0648041,0.0646502,0.0644144,0.0656561,0.0636002,0.0650948,0.064402,0.0645934,h0.2.spHuman,146,0.0647293,0.000547569910300654
0.0649903,0.065049,0.0648063,0.0646208,0.0644314,0.0656598,0.0635916,0.0650629,0.0643883,0.0645714,h0.2.spHuman,147,0.06471718,0.000546504011980802
0.0649686,0.0650174,0.0647763,0.0646422,0.0644087,0.0656197,0.0635559,0.0650279,0.0643999,0.0645504,h0.2.spHuman,148,0.0646967,0.000541763531851717
0.0649407,0.0649935,0.0647529,0.0646007,0.0643721,0.0656452,0.0635483,0.0649888,0.0643652,0.0645555,h0.2.spHuman,149,0.06467629,0.000547197615024854
0.064948,0.0649861,0.064743,0.0645449,0.0643643,0.0656121,0.0635227,0.0650161,0.0643803,0.0645276,h0.2.spHuman,150,0.06466451,0.000549663742563478
0.0648986,0.0649478,0.0647257,0.0645428,0.0643193,0.0656165,0.0634963,0.0649678,0.0643437,0.0645457,h0.2.spHuman,151,0.06464042,0.000552468683476467
0.0648946,0.0649562,0.0647003,0.0645283,0.0642973,0.0655833,0.0635303,0.0649849,0.0643502,0.0645282,h0.2.spHuman,152,0.06463536,0.000541072273258286
0.0648836,0.0649804,0.064685,0.0645251,0.0642861,0.0655618,0.063515,0.0649469,0.064322,0.0645304,h0.2.spHuman,153,0.06462363,0.000541158179894443
0.0648396,0.0649984,0.0647116,0.0644744,0.064282,0.0655571,0.0635169,0.0649247,0.0643179,0.064501,h0.2.spHuman,154,0.06461236,0.000540361449402155
0.0647869,0.0649638,0.0646949,0.064475,0.0642461,0.0655479,0.0635146,0.0648949,0.0642691,0.0644249,h0.2.spHuman,155,0.06458181,0.00053929768207261
0.0647778,0.0649633,0.0647116,0.0644795,0.0642519,0.0655329,0.0634884,0.0648548,0.0641936,0.0643914,h0.2.spHuman,156,0.06456452,0.000545559323182284
0.0647428,0.0649272,0.0647044,0.0644499,0.0642339,0.0654802,0.0634369,0.064809,0.06417,0.0643872,h0.2.spHuman,157,0.06453415,0.000542930988555022
0.0647359,0.0649579,0.0646763,0.0644127,0.064222,0.0654465,0.0634277,0.0647771,0.0641501,0.0643551,h0.2.spHuman,158,0.06451613,0.000542074861681177
0.0647231,0.0649249,0.064645,0.0643982,0.0642339,0.0654142,0.063441,0.0647531,0.0641233,0.0643928,h0.2.spHuman,159,0.06450495,0.000527779733622109
0.0646938,0.0649214,0.0646404,0.0643812,0.0642174,0.0653808,0.063397,0.0647373,0.0640811,0.0643706,h0.2.spHuman,160,0.0644821,0.000534017390478377
0.0646769,0.0649056,0.0646751,0.0643715,0.0642044,0.0653762,0.0633787,0.0647006,0.0640619,0.0643876,h0.2.spHuman,161,0.06447385,0.000536797522866448
0.0646045,0.0648843,0.0646628,0.0642928,0.0641667,0.0653358,0.063349,0.0646711,0.064066,0.0643568,h0.2.spHuman,162,0.06443898,0.000533687069774456
0.0645634,0.0648383,0.0646194,0.0642854,0.0641141,0.0653331,0.0633324,0.0646842,0.0640749,0.0643557,h0.2.spHuman,163,0.06442009,0.000532983865609459
0.0645387,0.0648273,0.0645611,0.0642433,0.0640954,0.0652649,0.0633699,0.0646727,0.0641091,0.06436,h0.2.spHuman,164,0.06440424,0.000507135592650853
0.0645172,0.0648239,0.0645158,0.0642149,0.0641331,0.0652519,0.0633703,0.0646452,0.0641344,0.0643645,h0.2.spHuman,165,0.06439712,0.000497794437270825
0.0645222,0.0648098,0.0644993,0.0641778,0.0641055,0.0652569,0.0633344,0.0646232,0.0641382,0.0643333,h0.2.spHuman,166,0.06438006,0.000507438421442009
0.0645197,0.0647819,0.0644871,0.0641723,0.0640602,0.0652385,0.0632836,0.0646219,0.064113,0.0643427,h0.2.spHuman,167,0.06436209,0.000516938086664589
0.0644743,0.0647675,0.0644871,0.0641606,0.0640551,0.065237,0.063234,0.0645869,0.0641561,0.0643401,h0.2.spHuman,168,0.06434987,0.000522540076187678
0.064437,0.0647684,0.0644706,0.0641641,0.0640152,0.0651762,0.0632193,0.0645386,0.0641002,0.0643341,h0.2.spHuman,169,0.06432237,0.000515913358466753
0.0643992,0.0647746,0.0644658,0.0641278,0.0640086,0.0651609,0.0631706,0.0645526,0.0641043,0.0643748,h0.2.spHuman,170,0.06431392,0.00052700390426553
0.064376,0.0647257,0.0644556,0.0640955,0.0639716,0.0651306,0.0631461,0.0645254,0.0640798,0.064338,h0.2.spHuman,171,0.06428443,0.000524994093194284
0.064345,0.0647084,0.0644594,0.0640723,0.0639853,0.0651027,0.0631205,0.0644875,0.0640795,0.0643501,h0.2.spHuman,172,0.06427107,0.000522661128903488
0.0642977,0.0646824,0.0644557,0.0640717,0.0639239,0.0651049,0.0631274,0.0644862,0.0640851,0.0643662,h0.2.spHuman,173,0.06426012,0.000522412688717772
0.0642829,0.0646452,0.0644254,0.0640687,0.0639333,0.065099,0.0631206,0.0644896,0.0640327,0.0643653,h0.2.spHuman,174,0.06424627,0.000520184471659387
0.0642761,0.0646565,0.064423,0.0640841,0.0638912,0.06509,0.0631273,0.0644769,0.0640129,0.0643816,h0.2.spHuman,175,0.06424196,0.000520954270119323
0.0642444,0.064671,0.0643862,0.0641045,0.0638591,0.0650835,0.0631239,0.0644369,0.0639854,0.0643631,h0.2.spHuman,176,0.0642258,0.000521163154236114
0.0642491,0.0646416,0.0643581,0.0641017,0.0638127,0.0651011,0.0631423,0.0644231,0.0639362,0.0643544,h0.2.spHuman,177,0.06421203,0.000522233223867565
0.0642302,0.0645963,0.0643474,0.0641088,0.0637865,0.0650884,0.0631003,0.0643983,0.0638794,0.0643329,h0.2.spHuman,178,0.06418685,0.000528690968861354
0.0642397,0.0645933,0.0643186,0.0640909,0.0637659,0.0650963,0.063055,0.0643755,0.0638653,0.0643146,h0.2.spHuman,179,0.06417151,0.000540872951707597
0.0642533,0.0645612,0.0642828,0.0641114,0.0637149,0.0650488,0.0630285,0.0643806,0.0638454,0.0643227,h0.2.spHuman,180,0.06415496,0.000540507438945622
0.0642484,0.0645183,0.0642182,0.064091,0.0637145,0.0650182,0.0629877,0.0643506,0.0638433,0.0643033,h0.2.spHuman,181,0.06412935,0.0005376258906836
0.0642509,0.064502,0.0642371,0.0640453,0.06366,0.0649715,0.0629709,0.0643062,0.0638294,0.0643076,h0.2.spHuman,182,0.06410809,0.000536690315110433
0.0642387,0.0644853,0.0641938,0.0640049,0.0636654,0.0649457,0.0629786,0.0642791,0.0638315,0.0642808,h0.2.spHuman,183,0.06409038,0.000525261003480915
0.0642053,0.0644629,0.0641772,0.0639893,0.0636776,0.0649036,0.0629637,0.0642964,0.0638088,0.0642411,h0.2.spHuman,184,0.06407259,0.000517701948679613
0.0641577,0.0644613,0.0641522,0.0639601,0.0636552,0.0648683,0.0629491,0.064308,0.0637965,0.0642062,h0.2.spHuman,185,0.06405146,0.000515532081553722
0.0641707,0.0644283,0.0641279,0.0639542,0.0636142,0.0647953,0.0629147,0.0643274,0.0637926,0.0641858,h0.2.spHuman,186,0.06403111,0.000512651504868993
0.0641438,0.0644372,0.0641233,0.0639563,0.0635791,0.0647741,0.0628859,0.0643334,0.0637797,0.0641353,h0.2.spHuman,187,0.06401481,0.000518795792516993
0.0641113,0.0643737,0.0640852,0.0639149,0.0635796,0.0647515,0.0628503,0.064297,0.0637629,0.0641364,h0.2.spHuman,188,0.06398628,0.000515427213958373
0.0640666,0.0643383,0.0640689,0.0639358,0.0635432,0.0647622,0.0628231,0.0642964,0.0637673,0.064111,h0.2.spHuman,189,0.06397128,0.000521593163724799
0.0640508,0.0643193,0.064059,0.0639056,0.0634945,0.064719,0.0628098,0.064262,0.0637352,0.0640984,h0.2.spHuman,190,0.06394536,0.00051903576027519
0.0640245,0.064282,0.0640505,0.0638908,0.0635066,0.0647168,0.0627937,0.0642051,0.0636885,0.0640921,h0.2.spHuman,191,0.06392506,0.000516228337075759
0.0640419,0.0642895,0.064016,0.0639173,0.0635241,0.064629,0.0627813,0.0642007,0.0636636,0.0640545,h0.2.spHuman,192,0.06391179,0.000503169764702841
0.06402,0.0642765,0.0640227,0.0638771,0.0634932,0.0646011,0.0628169,0.0641889,0.0636255,0.0640611,h0.2.spHuman,193,0.0638983,0.000492905532982177
0.063969,0.064263,0.0640002,0.0638568,0.0634676,0.0645994,0.0628064,0.0641784,0.0636166,0.0640331,h0.2.spHuman,194,0.06387905,0.000493477013423906
0.0639711,0.064221,0.0640223,0.0637922,0.063437,0.0645721,0.062802,0.0641604,0.063604,0.0640286,h0.2.spHuman,195,0.06386107,0.000490257576404714
0.0639582,0.0642031,0.06403,0.0637591,0.0633889,0.0645742,0.0627588,0.064137,0.0636109,0.0640183,h0.2.spHuman,196,0.06384385,0.000502475032547223
0.0639337,0.064185,0.0640305,0.0637395,0.0633891,0.0645497,0.0627491,0.0641224,0.0636293,0.0640213,h0.2.spHuman,197,0.06383496,0.000497549866177585
0.0639222,0.0641453,0.0640055,0.0637307,0.0633762,0.0645454,0.062726,0.0640951,0.0636032,0.0640119,h0.2.spHuman,198,0.06381615,0.000498665876224864
0.0638939,0.0640869,0.0639921,0.0637086,0.0633773,0.0645104,0.062732,0.0640729,0.0635674,0.0640028,h0.2.spHuman,199,0.06379443,0.000486455136791782
0.06387,0.0640801,0.0639578,0.0636938,0.0633521,0.0644705,0.0627255,0.0640494,0.0635464,0.0639778,h0.2.spHuman,200,0.06377234,0.000480132574747156
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,h0.2.spFly,1,0.1,0
0.0834851,0.0835921,0.083724,0.0849233,0.0827203,0.0833029,0.0833801,0.0838495,0.0836598,0.083757,h0.2.spFly,2,0.08363941,0.000554296714464974
0.0729552,0.0722839,0.0726123,0.0743064,0.0718432,0.0730949,0.0731108,0.0735287,0.0730465,0.0728649,h0.2.spFly,3,0.07296468,0.000668225703386713
0.0663378,0.065175,0.0656726,0.0674373,0.0643646,0.0665256,0.0660765,0.0672974,0.066294,0.066284,h0.2.spFly,4,0.06614648,0.000916525535559887
0.0613623,0.0595254,0.0602871,0.0620346,0.0590443,0.0612588,0.06115,0.062409,0.0602377,0.061215,h0.2.spFly,5,0.06085242,0.00106423570258974
0.0572474,0.0552912,0.0563757,0.0577511,0.0551892,0.0570788,0.056741,0.0583866,0.0565576,0.0572084,h0.2.spFly,6,0.0567827,0.000998721847607675
0.053795,0.0522294,0.0530606,0.0546413,0.0523726,0.0539676,0.053868,0.0549341,0.0527698,0.053591,h0.2.spFly,7,0.05352294,0.000907686028928015
0.0513758,0.049417,0.0501185,0.0519435,0.0499175,0.0514986,0.0509703,0.0521646,0.0502867,0.0508555,h0.2.spFly,8,0.0508548,0.000907424887616967
0.0488666,0.047334,0.0478425,0.0497354,0.0474646,0.0490563,0.0486815,0.0500789,0.0479977,0.0486167,h0.2.spFly,9,0.04856742,0.000917746690783706
0.046749,0.0455437,0.0459334,0.0477482,0.0455445,0.0469995,0.0469421,0.0478148,0.0457886,0.0465968,h0.2.spFly,10,0.04656606,0.00084419602805141
0.0450232,0.0439114,0.0440781,0.0456258,0.0439659,0.045415,0.0450215,0.045582,0.0439676,0.0446791,h0.2.spFly,11,0.04472696,0.000701680970875573
0.0434542,0.0422685,0.0425474,0.0443311,0.042544,0.0439824,0.0437794,0.0439905,0.0422777,0.0433227,h0.2.spFly,12,0.04324979,0.000780424839359236
0.0424146,0.040869,0.0410701,0.0426734,0.0413463,0.0426263,0.0424567,0.0422933,0.0408771,0.0418218,h0.2.spFly,13,0.04184486,0.000740524314553171
0.0413755,0.0396613,0.039948,0.0413673,0.0400181,0.0413051,0.0409908,0.0410093,0.0397738,0.0403241,h0.2.spFly,14,0.04057733,0.000699684368602492
0.0404131,0.0388466,0.0390111,0.0401341,0.0389966,0.039973,0.0399368,0.0399659,0.0387071,0.039429,h0.2.spFly,15,0.03954133,0.000614946837901004
0.039335,0.0380646,0.0381919,0.038938,0.0379448,0.0390065,0.0388184,0.0389857,0.0378877,0.0385765,h0.2.spFly,16,0.03857491,0.000516428823642609
0.0383887,0.037047,0.0376806,0.038066,0.0371075,0.0379648,0.0379743,0.0380066,0.0369585,0.0376417,h0.2.spFly,17,0.03768357,0.00049170791702663
0.0376477,0.0360144,0.0371249,0.0372506,0.0360962,0.0372097,0.0373319,0.0371886,0.0359464,0.036963,h0.2.spFly,18,0.03687734,0.000617959574729609
0.0368442,0.0352577,0.0365591,0.03652,0.0354587,0.0365173,0.0364989,0.0363743,0.0350639,0.0361143,h0.2.spFly,19,0.03612084,0.000627128115920325
0.0360406,0.0343477,0.0359755,0.0359047,0.0346928,0.0356109,0.0357781,0.0355041,0.0344362,0.0355247,h0.2.spFly,20,0.03538153,0.000644901558465406
0.0355383,0.033766,0.035212,0.0352137,0.0340092,0.0350016,0.0350426,0.0347297,0.0338125,0.0349592,h0.2.spFly,21,0.03472848,0.000635460324489264
0.0350509,0.0333627,0.0344745,0.0345237,0.0335674,0.0346698,0.0343563,0.0338365,0.0333386,0.0341586,h0.2.spFly,22,0.0341339,0.000585256126267238
0.0344502,0.0327896,0.0337776,0.0340686,0.0329606,0.0341362,0.0338336,0.0331999,0.0328107,0.0333639,h0.2.spFly,23,0.03353909,0.000594731041825724
0.0338605,0.0323053,0.0331663,0.0333354,0.0324076,0.0334262,0.0332814,0.0325872,0.0321085,0.0328954,h0.2.spFly,24,0.03293738,0.000568808887647396
0.0331424,0.0317538,0.0324485,0.0328994,0.0319429,0.032971,0.0327509,0.0319581,0.031562,0.03236,h0.2.spFly,25,0.0323789,0.00055510404830486
0.0328352,0.0313098,0.032085,0.0325554,0.0314337,0.0322242,0.0321345,0.0314142,0.0310301,0.0319063,h0.2.spFly,26,0.03189284,0.000582761195993312
0.032317,0.0310261,0.0317739,0.0320095,0.0308949,0.03167,0.0317971,0.0309553,0.0307551,0.0314145,h0.2.spFly,27,0.03146134,0.000532701134053816
0.0317978,0.0305067,0.0311953,0.0315815,0.0305552,0.0312717,0.0314782,0.0304978,0.030323,0.0310647,h0.2.spFly,28,0.03102719,0.000523214870774904
0.0313544,0.0301428,0.0308158,0.031221,0.0302527,0.0308882,0.0311854,0.0300625,0.0298139,0.0306703,h0.2.spFly,29,0.0306407,0.000542828823029056
0.0309993,0.0297931,0.03026,0.0307615,0.0297159,0.0304268,0.0307354,0.0297168,0.0294002,0.0303121,h0.2.spFly,30,0.03021211,0.000535416424539504
0.0305941,0.0293757,0.0298334,0.0302216,0.0292848,0.0299427,0.0303993,0.0292931,0.0289768,0.0299742,h0.2.spFly,31,0.02978957,0.000537308713352431
0.0301913,0.0288274,0.0294325,0.0298775,0.0288846,0.0296834,0.0300807,0.0289828,0.0286857,0.0294855,h0.2.spFly,32,0.02941314,0.000545920033216099
0.0296737,0.0286521,0.0291226,0.0293521,0.0286009,0.0293075,0.0296952,0.0284641,0.0282027,0.029074,h0.2.spFly,33,0.02901449,0.00051395026445497
0.0292621,0.0282371,0.0289183,0.0291176,0.0281874,0.0288553,0.0292582,0.0280271,0.0278518,0.0287951,h0.2.spFly,34,0.028651,0.000527890268479687
0.029006,0.0278093,0.0285879,0.0287626,0.0278209,0.0284752,0.0288086,0.0277855,0.027403,0.0284786,h0.2.spFly,35,0.02829376,0.000543225071422723
0.0286761,0.0274376,0.0281477,0.0282442,0.0276243,0.0280555,0.0285181,0.027521,0.0270351,0.0282095,h0.2.spFly,36,0.02794691,0.000521076879484528
0.0282796,0.0270538,0.0278885,0.0280794,0.027457,0.0278198,0.0282587,0.0272232,0.0267243,0.0278308,h0.2.spFly,37,0.02766151,0.000527062773933681
0.0279075,0.0267938,0.0275893,0.0277317,0.0272104,0.027626,0.0280016,0.0270024,0.0264626,0.0275045,h0.2.spFly,38,0.02738298,0.000501627213952531
0.0276364,0.0265469,0.0273032,0.027432,0.0268605,0.0274249,0.0278736,0.0266659,0.0261817,0.0271265,h0.2.spFly,39,0.02710516,0.000531108873960886
0.027523,0.0262103,0.0269776,0.0271462,0.0266595,0.0272402,0.0276234,0.026361,0.0257585,0.0267901,h0.2.spFly,40,0.02682898,0.000594653773776528
0.0273315,0.0260477,0.0266356,0.0269974,0.0263282,0.02697,0.0273074,0.0261478,0.0256909,0.0264295,h0.2.spFly,41,0.0265886,0.000554700115177362
0.0270468,0.0258391,0.0264118,0.0268583,0.0260146,0.0268898,0.0270675,0.0259194,0.0255679,0.0261357,h0.2.spFly,42,0.02637509,0.000554190782332422
0.0267586,0.0256085,0.0260353,0.0266361,0.0258233,0.026554,0.0266906,0.0256506,0.0254465,0.025899,h0.2.spFly,43,0.02611025,0.000501860510168579
0.0266068,0.0254085,0.0258644,0.0263749,0.0255202,0.0263091,0.0265738,0.0252839,0.025302,0.0256979,h0.2.spFly,44,0.02589415,0.000528229594967945
0.026319,0.0251716,0.0256862,0.0261296,0.0253191,0.0260982,0.0262836,0.0250125,0.0251007,0.0254725,h0.2.spFly,45,0.0256593,0.000511898347113739
0.0260075,0.0248827,0.025527,0.025875,0.0250653,0.0259136,0.0260601,0.0247501,0.0248105,0.0251359,h0.2.spFly,46,0.02540277,0.000530147038408528
0.0259823,0.0247604,0.0252964,0.0256505,0.0248943,0.0256207,0.0259297,0.0245695,0.0245335,0.0248766,h0.2.spFly,47,0.02521139,0.00055431944951545
0.0256446,0.0246452,0.0251029,0.0254432,0.0246161,0.025466,0.0258546,0.024332,0.0244017,0.024686,h0.2.spFly,48,0.02501923,0.000552003238819001
